"locusTag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2","abs_stat","name","chromosome","mutant","comparedTo"
"BCEN2424_RS36745",309847.136979013,1.12114887972741,0.257040574926345,4.36175837238411,1.29021314394831e-05,0.000778911822745423,1.12114887972741,4.36175837238411,"phenylacetate-CoA oxygenase","1","T41T","P421L"
"Bcen2424_2820",156.443479705526,-0.89440441107982,0.205777390842555,-4.34646589412803,1.38348551636203e-05,0.00082594085326813,0.89440441107982,4.34646589412803,"family 20 glycosylhydrolase","1","T41T","P421L"
"Bcen2424_3176",601.484834164421,1.78118284770746,0.412957608892891,4.31323411737751,1.60883593230218e-05,0.000949920380687868,1.78118284770746,4.31323411737751,"fucose-binding lectin II","2","T41T","P421L"
"Bcen2424_3689",283.243690297554,0.608671174294584,0.141221070259534,4.31005920841682,1.63210842251756e-05,0.000953186799368135,0.608671174294584,4.31005920841682,"O-methyltransferase","2","T41T","P421L"
"BCEN2424_RS11080",67059.239016032,4.58273561775555,1.06647689748696,4.29707912900345,1.73063429119378e-05,0.000999860005009053,4.58273561775555,4.29707912900345,"16S ribosomal RNA","1","T41T","P421L"
"Bcen2424_1645",14031.0097710376,-0.80195886537122,0.187244298772923,-4.28295478488121,1.84427660004783e-05,0.00105418065660181,0.80195886537122,4.28295478488121,"folate-dependent phosphoribosylglycinamide formyltransferase PurN-like protein","1","T41T","P421L"
"Bcen2424_5092",614.96777417898,1.58832715750629,0.371359350287103,4.2770625171504,1.89375632933057e-05,0.00107106871131507,1.58832715750629,4.2770625171504,"efflux transporter outer membrane subunit","2","T41T","P421L"
"Bcen2424_0026",115.844087052016,1.36972237700176,0.321943445623538,4.2545434473713,2.09475984456871e-05,0.00117241090050705,1.36972237700176,4.2545434473713,"hypothetical protein","1","T41T","P421L"
"BCEN2424_RS02700",51142.328728548,4.6876941469606,1.10480657278127,4.24299987205876,2.20551561505575e-05,0.00122167375254583,4.6876941469606,4.24299987205876,"16S ribosomal RNA","1","T41T","P421L"
"Bcen2424_2832",254.529194863987,0.759811588514174,0.179621683606094,4.23006606585663,2.33622690018917e-05,0.00128087215660371,0.759811588514174,4.23006606585663,"hypothetical protein","1","T41T","P421L"
"BCEN2424_RS26165",51117.7540750159,4.58675845322298,1.08682409447416,4.22033195302152,2.43942844408922e-05,0.00132394434647387,4.58675845322298,4.22033195302152,"16S ribosomal RNA","2","T41T","P421L"
"Bcen2424_2933",106.910597518391,-0.787619952755081,0.187812631051115,-4.19364740458124,2.74504557000434e-05,0.00147491298476333,0.787619952755081,4.19364740458124,"dethiobiotin synthase","1","T41T","P421L"
"Bcen2424_0386",476.707060879193,0.77621272936111,0.185672484083239,4.18054798584547,2.90807432731101e-05,0.00154703795649921,0.77621272936111,4.18054798584547,"iron donor protein CyaY","1","T41T","P421L"
"BCEN2424_RS00745",188.743811927625,1.677991809374,0.402751476724943,4.1663206874347,3.09555167653977e-05,0.00163062736843609,1.677991809374,4.1663206874347,"tRNA-Arg","1","T41T","P421L"
"Bcen2424_1360",321.915545555968,-1.65769063707437,0.398283527827728,-4.16208685836334,3.15352347084461e-05,0.00164503704940273,1.65769063707437,4.16208685836334,"DUF4880 domain-containing protein","1","T41T","P421L"
"Bcen2424_3178",2606.58713716944,1.74864934791802,0.421847452605686,4.14521727491036,3.39491646371859e-05,0.00175393136149615,1.74864934791802,4.14521727491036,"hypothetical protein","2","T41T","P421L"
"Bcen2424_5611",741.891305789619,-0.649861218736195,0.156946721096723,-4.14064858567959,3.4632518601021e-05,0.00177219545184082,0.649861218736195,4.14064858567959,"SDR family oxidoreductase","2","T41T","P421L"
"Bcen2424_0492",459.990410202667,1.10021648803751,0.266822595881687,4.12340073524119,3.73319381813927e-05,0.00187777290045395,1.10021648803751,4.12340073524119,"peptidase M1","1","T41T","P421L"
"Bcen2424_1573",176.826464802225,1.28566914262159,0.312006069241205,4.12065427364385,3.77797988824094e-05,0.00187777290045395,1.28566914262159,4.12065427364385,"DNA methyltransferase","1","T41T","P421L"
"Bcen2424_2748",905.640089872093,-0.572057277361609,0.138855599942537,-4.1197998323319,3.79201681740663e-05,0.00187777290045395,0.572057277361609,4.1197998323319,"CHRD domain-containing protein","1","T41T","P421L"
"Bcen2424_0129",274.928329420755,-0.465817835820468,0.11309695261308,-4.11874789778018,3.80936620415933e-05,0.00187777290045395,0.465817835820468,4.11874789778018,"ethanolamine ammonia-lyase subunit EutB","1","T41T","P421L"
"Bcen2424_2867",1010.63000237924,0.652603233745857,0.159030431043967,4.10363745769785,4.06704624770643e-05,0.0019719918584149,0.652603233745857,4.10363745769785,"accessory factor UbiK family protein","1","T41T","P421L"
"Bcen2424_1465",10454.7824387541,-0.891701049747583,0.217315924986785,-4.10324760968073,4.07390836188449e-05,0.0019719918584149,0.891701049747583,4.10324760968073,"CoA transferase subunit A","1","T41T","P421L"
"BCEN2424_RS01610",49209.0901099211,4.49855796761504,1.0990888558923,4.09298842718485,4.25848982279927e-05,0.00204293444802683,4.49855796761504,4.09298842718485,"16S ribosomal RNA","1","T41T","P421L"
"Bcen2424_5787",396.961583569369,0.602435107754531,0.147285266384234,4.09026050292711,4.30888949073592e-05,0.00204881975519682,0.602435107754531,4.09026050292711,"peptidyl-prolyl cis-trans isomerase","2","T41T","P421L"
"Bcen2424_5097",1744.30696030433,1.36903701163329,0.334949791835145,4.08729022977598,4.36440996235729e-05,0.00205701532699524,1.36903701163329,4.08729022977598,"alpha/beta hydrolase","2","T41T","P421L"
"Bcen2424_1728",189.796426301819,0.706032228403566,0.173108975276368,4.07854201248889,4.53190136052723e-05,0.00211738313131416,0.706032228403566,4.07854201248889,"YhfC family intramembrane metalloprotease","1","T41T","P421L"
"Bcen2424_4745",183.590817559587,-1.01425659875167,0.248934360482431,-4.07439373490288,4.61343725580764e-05,0.00213689641167711,1.01425659875167,4.07439373490288,"efflux RND transporter permease subunit","2","T41T","P421L"
"Bcen2424_1362",76.1469385162606,-1.03587308462852,0.25455901449422,-4.0692846281114,4.71577089932295e-05,0.00216562709761215,1.03587308462852,4.0692846281114,"hypothetical protein","1","T41T","P421L"
"Bcen2424_2769",82.8914742865829,0.981480097220793,0.242107613704819,4.05390017357087,5.03707179932396e-05,0.00229357515065828,0.981480097220793,4.05390017357087,"hypothetical protein","1","T41T","P421L"
"Bcen2424_2540",222.356639783012,1.48775572832756,0.367808915272086,4.04491480916658,5.23421541381955e-05,0.00236331423684474,1.48775572832756,4.04491480916658,"DUF962 domain-containing protein","1","T41T","P421L"
"Bcen2424_1227",69.3262605615838,-0.793759753154617,0.196638440461637,-4.03664589330118,5.42208128647074e-05,0.00242773689601727,0.793759753154617,4.03664589330118,"hypothetical protein","1","T41T","P421L"
"Bcen2424_0552",297.375382940446,-0.651974263108759,0.16210338606809,-4.02196572769248,5.77144570588759e-05,0.00256280808080446,0.651974263108759,4.02196572769248,"cell division protein FtsL","1","T41T","P421L"
"Bcen2424_1644",71048.8859133502,-0.963168068726594,0.239718382495329,-4.01791493293327,5.87153847492154e-05,0.00258588329719291,0.963168068726594,4.01791493293327,"TonB-dependent siderophore receptor","1","T41T","P421L"
"Bcen2424_0633",2117.16616530644,0.499624107925892,0.124503434400654,4.01293434459081,5.99685970158494e-05,0.00261960383549723,0.499624107925892,4.01293434459081,"barstar family protein","1","T41T","P421L"
"Bcen2424_1018",379.542628528054,-0.5484853497547,0.136996731562428,-4.00363821457127,6.23757312194737e-05,0.00270278067614703,0.5484853497547,4.00363821457127,"guanine deaminase","1","T41T","P421L"
"Bcen2424_1574",1099.42410460294,0.516573282876799,0.129276201643071,3.99588846447584,6.44520752485169e-05,0.00277040800248225,0.516573282876799,3.99588846447584,"hypothetical protein","1","T41T","P421L"
"Bcen2424_2523",5410.38702425848,-0.708083839098936,0.177459098207879,-3.99012418213392,6.60387104165666e-05,0.00281010781740299,0.708083839098936,3.99012418213392,"NADP-dependent isocitrate dehydrogenase","1","T41T","P421L"
"Bcen2424_4746",75.3721558191512,-1.26911598278032,0.31821456343659,-3.9882397872504,6.65653633235515e-05,0.00281010781740299,1.26911598278032,3.9882397872504,"efflux RND transporter periplasmic adaptor subunit","2","T41T","P421L"
"Bcen2424_5237",328.43678353695,-1.08219772680829,0.271438986983784,-3.98689126729222,6.69446865117406e-05,0.00281010781740299,1.08219772680829,3.98689126729222,"acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha","2","T41T","P421L"
"BCEN2424_RS00045",108510.992835574,3.7045195898355,0.93330130405184,3.96926434555773,7.20948667136298e-05,0.00295699022024682,3.7045195898355,3.96926434555773,"23S ribosomal RNA","1","T41T","P421L"
"BCEN2424_RS01625",108510.992835574,3.7045195898355,0.93330130405184,3.96926434555773,7.20948667136298e-05,0.00295699022024682,3.7045195898355,3.96926434555773,"23S ribosomal RNA","1","T41T","P421L"
"BCEN2424_RS02715",108510.992835574,3.7045195898355,0.93330130405184,3.96926434555773,7.20948667136298e-05,0.00295699022024682,3.7045195898355,3.96926434555773,"23S ribosomal RNA","1","T41T","P421L"
"Bcen2424_1243",356.144213320276,-1.15148102756952,0.290456583969656,-3.96438260008529,7.35861502171278e-05,0.0029753190008327,1.15148102756952,3.96438260008529,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha","1","T41T","P421L"
"Bcen2424_2274",1182.70627665939,-0.412250396387754,0.103993913803853,-3.96417810724304,7.36492512768936e-05,0.0029753190008327,0.412250396387754,3.96417810724304,"TIGR00730 family Rossman fold protein","1","T41T","P421L"
"BCEN2424_RS26150",121724.454502401,3.65404978206787,0.922868910649873,3.9594461790838,7.51237715116749e-05,0.00301223898755395,3.65404978206787,3.9594461790838,"23S ribosomal RNA","2","T41T","P421L"
"Bcen2424_2986",235.089853711114,-0.743082831441661,0.188082046922566,-3.9508440257862,7.78760668676653e-05,0.00309946746133308,0.743082831441661,3.9508440257862,"hypothetical protein","1","T41T","P421L"
"Bcen2424_5241",122.595338335874,-1.10395385508114,0.280091206863989,-3.94140846991036,8.10045457067611e-05,0.00320027517707667,1.10395385508114,3.94140846991036,"TetR/AcrR family transcriptional regulator","2","T41T","P421L"
"BCEN2424_RS11065",120839.05046055,3.66340567057127,0.932762598943082,3.92747916213867,8.58408555739419e-05,0.00336659063502766,3.66340567057127,3.92747916213867,"23S ribosomal RNA","1","T41T","P421L"
"Bcen2424_5663",92.1303927285885,0.890176650689312,0.227178093575641,3.918408842501,8.91354264812235e-05,0.00347046845277981,0.890176650689312,3.918408842501,"multidrug efflux SMR transporter","2","T41T","P421L"
"Bcen2424_4263",1953.60774609638,-0.888788637892256,0.227515689180989,-3.90649383825668,9.3645030177976e-05,0.00361981832479327,0.888788637892256,3.90649383825668,"porin","2","T41T","P421L"
"Bcen2424_2795",1131.17564278949,-0.511676711325496,0.131628045114361,-3.88729249060063,0.000101368580435939,0.00389038130487358,0.511676711325496,3.88729249060063,"RNase adapter RapZ","1","T41T","P421L"
"Bcen2424_0521",223.988615641474,0.616987062500352,0.158852362757337,3.88402823723096,0.00010273996795282,0.00391504856603192,0.616987062500352,3.88402823723096,"hypothetical protein","1","T41T","P421L"
"BCEN2424_RS36780",17390.0730642025,0.651565333874536,0.168184173270163,3.8741180053125,0.00010701155323908,0.00401566375825506,0.651565333874536,3.8741180053125,"hypothetical protein","1","T41T","P421L"
"Bcen2424_3961",2809.77929716293,0.486080905852323,0.125498031331595,3.87321538588907,0.000107408824201971,0.00401566375825506,0.486080905852323,3.87321538588907,"acetyl-CoA carboxylase carboxyltransferase subunit beta","2","T41T","P421L"
"Bcen2424_1357",232.996089764777,-1.03111276980147,0.266249502617033,-3.87273125270248,0.000107622479283218,0.00401566375825506,1.03111276980147,3.87273125270248,"porin","1","T41T","P421L"
"Bcen2424_4600",512.627580406375,0.836446926398969,0.21625792319476,3.86782095213997,0.000109812245022644,0.00406911167245976,0.836446926398969,3.86782095213997,"peptidoglycan DD-metalloendopeptidase family protein","2","T41T","P421L"
"Bcen2424_1648",1890.58887120994,-0.466841029257604,0.121135861728319,-3.85386311367169,0.000116268616392059,0.00427884435530501,0.466841029257604,3.85386311367169,"hypothetical protein","1","T41T","P421L"
"Bcen2424_3194",48.6855460245663,-1.13282774782079,0.294835650360517,-3.84223463626465,0.000121919199165273,0.00444814357577861,1.13282774782079,3.84223463626465,"helix-turn-helix transcriptional regulator","2","T41T","P421L"
"Bcen2424_4918",107.914369348045,0.960191756021114,0.249983609748831,3.84101884513892,0.000122524706721614,0.00444814357577861,0.960191756021114,3.84101884513892,"hypothetical protein","2","T41T","P421L"
"BCEN2424_RS37145",10535.047477752,0.676401205567746,0.176780335886256,3.82622423572583,0.000130123767542799,0.0046923154564259,0.676401205567746,3.82622423572583,"hypothetical protein","2","T41T","P421L"
"Bcen2424_2411",2154.59390937512,0.320254659459337,0.0837402303720804,3.82438235524741,0.000131100326896015,0.00469601370941525,0.320254659459337,3.82438235524741,"P-II family nitrogen regulator","1","T41T","P421L"
"Bcen2424_2091",2159.64339433246,0.610425004314365,0.160697385553374,3.79859947448627,0.000145516025737165,0.00517786494228999,0.610425004314365,3.79859947448627,"cupin domain-containing protein","1","T41T","P421L"
"Bcen2424_2926",1205.32169473387,-0.418827344303055,0.110328265998092,-3.79619257598319,0.000146935374104452,0.0051939721385738,0.418827344303055,3.79619257598319,"bifunctional isocitrate dehydrogenase kinase/phosphatase","1","T41T","P421L"
"Bcen2424_0584",1234.95709108008,-0.441351505336715,0.116468336131748,-3.78945488529571,0.000150978226807888,0.00530200008260643,0.441351505336715,3.78945488529571,"glutamate 5-kinase","1","T41T","P421L"
"Bcen2424_1076",534.553277531114,-0.392103189505832,0.103677215382373,-3.78196104187128,0.000155597717848261,0.00542874375323835,0.392103189505832,3.78196104187128,"ribosome small subunit-dependent GTPase A","1","T41T","P421L"
"Bcen2424_2325",559.896549643378,0.506954504585497,0.134198057497153,3.7776590365047,0.000158309411719816,0.00548771915593918,0.506954504585497,3.7776590365047,"TetR/AcrR family transcriptional regulator","1","T41T","P421L"
"Bcen2424_4092",265.612291817191,-1.05186013745165,0.278793217079393,-3.77290433558901,0.00016135816973802,0.0055575477307845,1.05186013745165,3.77290433558901,"type II toxin-antitoxin system VapC family toxin","2","T41T","P421L"
"BCEN2424_RS28505",185.229298335679,0.792683829973313,0.210425992406702,3.76704332438765,0.000165192342280923,0.00564718060589225,0.792683829973313,3.76704332438765,"hypothetical protein","2","T41T","P421L"
"Bcen2424_5729",153.497842516006,-0.668663521421242,0.177601759815435,-3.76495999879801,0.000166575746809783,0.00564718060589225,0.668663521421242,3.76495999879801,"helix-turn-helix domain-containing protein","2","T41T","P421L"
"Bcen2424_4185",115.163974206785,1.09760594239813,0.291594299589646,3.7641543196927,0.000167113663937626,0.00564718060589225,1.09760594239813,3.7641543196927,"hypothetical protein","2","T41T","P421L"
"Bcen2424_1363",103.309985687994,-0.739904268536274,0.196681427289497,-3.76194274534729,0.000168598648111282,0.00566175335188699,0.739904268536274,3.76194274534729,"LysR family transcriptional regulator","1","T41T","P421L"
"Bcen2424_1512",128.361930693318,0.611498102398565,0.162814942555766,3.75578612625876,0.00017279821549282,0.00576673796175727,0.611498102398565,3.75578612625876,"transposase","1","T41T","P421L"
"BCEN2424_RS07790",3894.14819651358,1.66619860202831,0.444169500257387,3.75126748023622,0.000175942875337821,0.00583543869870439,1.66619860202831,3.75126748023622,"tRNA-His","1","T41T","P421L"
"Bcen2424_4958",104.341755537506,-0.674359150332312,0.179907479923871,-3.74836638597612,0.000177990116244859,0.00586712205266028,0.674359150332312,3.74836638597612,"enoyl-CoA hydratase/isomerase family protein","2","T41T","P421L"
"BCEN2424_RS36880",6962.29937845767,1.02318349261042,0.274252024249916,3.73081473294079,0.000190861543909227,0.00624045247387131,1.02318349261042,3.73081473294079,"hypothetical protein","1","T41T","P421L"
"Bcen2424_1406",763.531064291191,1.94267990124258,0.520854899283261,3.72979097233387,0.000191638685685607,0.00624045247387131,1.94267990124258,3.72979097233387,"ornithine acetyltransferase","1","T41T","P421L"
"Bcen2424_2794",1140.19202510832,-0.451050446149088,0.121610167352298,-3.70898631232387,0.00020809067547733,0.00673536867072106,0.451050446149088,3.70898631232387,"HPr kinase/phosphorylase","1","T41T","P421L"
"Bcen2424_0063",133.80440729165,0.596939304057454,0.161036153827298,3.70686513475499,0.00020984061481343,0.00675133906223088,0.596939304057454,3.70686513475499,"lytic transglycosylase domain-containing protein","1","T41T","P421L"
"Bcen2424_5035",340.282078319691,-0.392385124836867,0.106094843771479,-3.69843727450165,0.000216930941974485,0.00693791637636254,0.392385124836867,3.69843727450165,"FadR family transcriptional regulator","2","T41T","P421L"
"Bcen2424_3177",855.02711865573,1.57864156374769,0.428014193984419,3.688292551824,0.000225763984991337,0.00717769166484291,1.57864156374769,3.688292551824,"fucose-binding lectin II","2","T41T","P421L"
"Bcen2424_4272",686.171637594159,-0.680357155148725,0.184544156331195,-3.68669032211301,0.000227189545325619,0.00718052604137972,0.680357155148725,3.68669032211301,"type 1 glutamine amidotransferase domain-containing protein","2","T41T","P421L"
"Bcen2424_1174",399.739428271141,0.498353856365121,0.135986183855063,3.66473888918214,0.000247591048543558,0.00777957136739495,0.498353856365121,3.66473888918214,"hypothetical protein","1","T41T","P421L"
"Bcen2424_0982",859.683585412967,-0.667785836124007,0.182389608676245,-3.66131514273587,0.000250923879017733,0.00782836826711984,0.667785836124007,3.66131514273587,"GNAT family N-acetyltransferase","1","T41T","P421L"
"Bcen2424_3007",231.354567651835,0.72481288710064,0.198078181944185,3.65922627109369,0.000252977900134844,0.00782836826711984,0.72481288710064,3.65922627109369,"hypothetical protein","1","T41T","P421L"
"Bcen2424_2771",1206.81974586291,1.86332597438174,0.509288761783769,3.65868268495753,0.000253514996925154,0.00782836826711984,1.86332597438174,3.65868268495753,"acetoacetyl-CoA reductase","1","T41T","P421L"
"Bcen2424_2562",423.983361813549,-0.517049218997775,0.141638196393365,-3.65049282018389,0.000261737626222969,0.00803609294683435,0.517049218997775,3.65049282018389,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE","1","T41T","P421L"
"Bcen2424_5443",851.922495668412,1.30347366239998,0.357371568010488,3.64739050075111,0.000264917149522845,0.00808749911583095,1.30347366239998,3.64739050075111,"hypothetical protein","2","T41T","P421L"
"Bcen2424_4999",5567.65771491369,-0.551646688510661,0.151611851704918,-3.63854594681904,0.000274181716098993,0.00829345249419672,0.551646688510661,3.63854594681904,"helix-turn-helix transcriptional regulator","2","T41T","P421L"
"Bcen2424_2362",6451.73232364999,0.528055574024465,0.145149482601491,3.63801210007924,0.000274750520001306,0.00829345249419672,0.528055574024465,3.63801210007924,"DUF4399 domain-containing protein","1","T41T","P421L"
"Bcen2424_1226",135.246481757721,-0.803807860224028,0.221036546174619,-3.63653827448524,0.000276326600557389,0.00829442918879806,0.803807860224028,3.63653827448524,"XRE family transcriptional regulator","1","T41T","P421L"
"Bcen2424_4607",650.805427832387,-0.996519919190436,0.274267717846143,-3.63338393237172,0.000279728309141766,0.00834989002788171,0.996519919190436,3.63338393237172,"porin","2","T41T","P421L"
"Bcen2424_3915",1263.33338554834,-0.601030438071963,0.166453373516768,-3.6108035864555,0.000305249768954523,0.00906123591445788,0.601030438071963,3.6108035864555,"triacylglycerol lipase","2","T41T","P421L"
"Bcen2424_1578",86.0927247272651,0.924694235074872,0.256217798018756,3.60901640020801,0.000307360180348349,0.00906123591445788,0.924694235074872,3.60901640020801,"hypothetical protein","1","T41T","P421L"
"Bcen2424_4878",117.583130664052,-0.754544452966316,0.209188955698893,-3.60699947301428,0.000309758289300145,0.00906123591445788,0.754544452966316,3.60699947301428,"Txe/YoeB family addiction module toxin","2","T41T","P421L"
"BCEN2424_RS01620",57.6704951399029,1.2028135379283,0.333897727609763,3.60234119153415,0.000315364064024497,0.00906123591445788,1.2028135379283,3.60234119153415,"tRNA-Ala","1","T41T","P421L"
"BCEN2424_RS02710",57.6704951399029,1.2028135379283,0.333897727609763,3.60234119153415,0.000315364064024497,0.00906123591445788,1.2028135379283,3.60234119153415,"tRNA-Ala","1","T41T","P421L"
"BCEN2424_RS11070",57.6704951399029,1.2028135379283,0.333897727609763,3.60234119153415,0.000315364064024497,0.00906123591445788,1.2028135379283,3.60234119153415,"tRNA-Ala","1","T41T","P421L"
"BCEN2424_RS26155",57.6704951399029,1.2028135379283,0.333897727609763,3.60234119153415,0.000315364064024497,0.00906123591445788,1.2028135379283,3.60234119153415,"tRNA-Ala","2","T41T","P421L"
"Bcen2424_4959",37.5006675753548,-1.09977388723908,0.305672976766665,-3.59787737493914,0.000320824805434115,0.00916910467871011,1.09977388723908,3.59787737493914,"enoyl-CoA hydratase","2","T41T","P421L"
"Bcen2424_0383",663.241834690777,-0.360025697652344,0.100122613469795,-3.5958479825435,0.000323336585887638,0.00919199722737714,0.360025697652344,3.5958479825435,"protein-methionine-sulfoxide reductase catalytic subunit MsrP","1","T41T","P421L"
"Bcen2424_0810",1148.69271298102,-0.675155898668684,0.187832935338863,-3.59444895779678,0.000325078864880024,0.00919288811052827,0.675155898668684,3.59444895779678,"membrane protein","1","T41T","P421L"
"Bcen2424_0587",3119.46933885796,-0.402625933288229,0.112091382573016,-3.5919436806479,0.000328220792532866,0.00923314302763921,0.402625933288229,3.5919436806479,"proline--tRNA ligase","1","T41T","P421L"
"Bcen2424_5701",2700.39174774082,-0.959428386795959,0.267220502488289,-3.59039960580122,0.000330171384986568,0.0092396398517335,0.959428386795959,3.59039960580122,"glycine C-acetyltransferase","2","T41T","P421L"
"Bcen2424_0045",448.752632718858,-0.84690859505869,0.235979222923528,-3.58891170403227,0.00033206127395601,0.00924437940396705,0.84690859505869,3.58891170403227,"type II toxin-antitoxin system VapC family toxin","1","T41T","P421L"
"Bcen2424_1208",355.357101465889,-0.600190369654646,0.1673731295766,-3.58594220692971,0.000335863340779053,0.00930202953611264,0.600190369654646,3.58594220692971,"ABC transporter ATP-binding protein","1","T41T","P421L"
"Bcen2424_4177",431.832955882737,-0.483164989672816,0.134989095195783,-3.57928904532662,0.000344530235498906,0.00949313310428523,0.483164989672816,3.57928904532662,"XRE family transcriptional regulator","2","T41T","P421L"
"Bcen2424_5842",187.52237320995,-0.587243364579172,0.164176347172107,-3.57690602022934,0.000347685102915674,0.00953118396921387,0.587243364579172,3.57690602022934,"SDR family oxidoreductase","2","T41T","P421L"
"Bcen2424_0382",1260.31771407895,0.392393370685323,0.10975200244033,3.57527299694289,0.00034986263077383,0.00954219246267912,0.392393370685323,3.57527299694289,"c-type cytochrome biogenesis protein CcsB","1","T41T","P421L"
"Bcen2424_1588",851.202452193077,0.408953891292338,0.114440881682708,3.57349476235405,0.000352248292374285,0.00955873775215674,0.408953891292338,3.57349476235405,"NADP(H)-dependent aldo-keto reductase","1","T41T","P421L"
"Bcen2424_5247",841.625347267047,0.838178430750873,0.234961805058936,3.56729652524005,0.000360683253607275,0.00973844784739641,0.838178430750873,3.56729652524005,"hypothetical protein","2","T41T","P421L"
"Bcen2424_1936",249.342498376311,0.69766037351662,0.196069633867653,3.55822755290879,0.000373365794031499,0.0100304720566562,0.69766037351662,3.55822755290879,"DUF1800 domain-containing protein","1","T41T","P421L"
"Bcen2424_2851",327.611201940898,-0.597565667672882,0.168542925368498,-3.54548057336954,0.000391897873707065,0.0104759565941695,0.597565667672882,3.54548057336954,"tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL","1","T41T","P421L"
"Bcen2424_3917",901.325160222029,-0.358131988579588,0.101128304052239,-3.54136254865495,0.000398066199916189,0.0105881667928202,0.358131988579588,3.54136254865495,"PLP-dependent aminotransferase family protein","2","T41T","P421L"
"Bcen2424_0228",684.319426284951,-0.616067935261677,0.174651319057811,-3.52741644658151,0.000419636180074881,0.0111069221455287,0.616067935261677,3.52741644658151,"hypothetical protein","1","T41T","P421L"
"Bcen2424_4521",90.8172291054739,-1.00236352024591,0.284616747442642,-3.52180091035548,0.000428625910387078,0.0112892500809302,1.00236352024591,3.52180091035548,"MFS transporter","2","T41T","P421L"
"Bcen2424_1105",135.257741265758,-0.806583179757903,0.22949513341071,-3.51459818677036,0.000440419825370471,0.0115354093407082,0.806583179757903,3.51459818677036,"GNAT family N-acetyltransferase","1","T41T","P421L"
"Bcen2424_2165",261.164028279756,-0.68542930318851,0.195085189518534,-3.51348713287839,0.000442265833647104,0.0115354093407082,0.68542930318851,3.51348713287839,"hypothetical protein","1","T41T","P421L"
"Bcen2424_2616",1907.35299568967,-0.787544970073757,0.224732535165906,-3.50436562063593,0.000457696495993425,0.0118549964024788,0.787544970073757,3.50436562063593,"DegQ family serine endoprotease","1","T41T","P421L"
"Bcen2424_3337",743.839480550861,0.475433219789292,0.135783308134104,3.50141137612981,0.000462800866120955,0.0118549964024788,0.475433219789292,3.50141137612981,"helix-turn-helix transcriptional regulator","2","T41T","P421L"
"Bcen2424_2737",1202.01680715321,-0.372030128954008,0.10627647542636,-3.50058775906425,0.000464233358249958,0.0118549964024788,0.372030128954008,3.50058775906425,"NADPH-dependent 7-cyano-7-deazaguanine reductase QueF","1","T41T","P421L"
"Bcen2424_3027",4913.77778161288,0.728189629640396,0.208054843856945,3.49998883054646,0.000465277653229747,0.0118549964024788,0.728189629640396,3.49998883054646,"flagellar biosynthesis anti-sigma factor FlgM","1","T41T","P421L"
"Bcen2424_2335",5964.14250485868,-0.53634066858335,0.153247529247362,-3.49983240328543,0.000465550761385263,0.0118549964024788,0.53634066858335,3.49983240328543,"transaldolase","1","T41T","P421L"
"Bcen2424_4451",94.3330363428877,-0.660410622294361,0.188795771251174,-3.49801596676523,0.000468733069868307,0.0118797301151057,0.660410622294361,3.49801596676523,"hypothetical protein","2","T41T","P421L"
"Bcen2424_2196",454.563051684513,-0.44207849312018,0.126449711747123,-3.49608146204601,0.000472144536023826,0.0119100121692771,0.44207849312018,3.49608146204601,"glutamate racemase","1","T41T","P421L"
"Bcen2424_2800",406.263799430322,-0.617326160392625,0.176707134153954,-3.49349879589348,0.000476735133927732,0.011936326714739,0.617326160392625,3.49349879589348,"lipoprotein localization protein LolB","1","T41T","P421L"
"Bcen2424_2418",719.812519762506,-0.451708957800919,0.129341690665198,-3.49236936271516,0.000478755717112834,0.011936326714739,0.451708957800919,3.49236936271516,"aldehyde dehydrogenase family protein","1","T41T","P421L"
"Bcen2424_5568",226.229333815787,-0.639506623406113,0.183156766090365,-3.49158066642537,0.00048017144740073,0.011936326714739,0.639506623406113,3.49158066642537,"Crp/Fnr family transcriptional regulator","2","T41T","P421L"
"Bcen2424_5459",75.4944679915088,-0.64187138069815,0.183889678325389,-3.49052424553362,0.000482073868806694,0.011936326714739,0.64187138069815,3.49052424553362,"helix-turn-helix transcriptional regulator","2","T41T","P421L"
"Bcen2424_0278",734.11845872879,-0.645030430849984,0.1848848991053,-3.48882160723472,0.000485154811743722,0.0119575082729313,0.645030430849984,3.48882160723472,"branched-chain amino acid ABC transporter substrate-binding protein","1","T41T","P421L"
"Bcen2424_3901",54.0909197251081,1.57306689346124,0.452516202215685,3.47626645357432,0.000508446854362216,0.0124743604953798,1.57306689346124,3.47626645357432,"HlyD family secretion protein","2","T41T","P421L"
"Bcen2424_3303",725.0904707379,-0.560982040599776,0.16158173869855,-3.47181584452656,0.000516950823914951,0.0126253489858865,0.560982040599776,3.47181584452656,"GNAT family N-acetyltransferase","2","T41T","P421L"
"BCEN2424_RS34440",59339.5864192324,1.12429795344588,0.324392266251659,3.46585930187886,0.000528539789492788,0.012849974158121,1.12429795344588,3.46585930187886,"6S RNA","1","T41T","P421L"
